step,phase,action,vehicle_queue,ped_queue,vehicle_wait,ped_wait,veh_thru_step,ped_thru_step,reward
118,1,,13,8,207.0,141.0,0,0,-0.25
119,1,,13,8,213.5,145.0,0,0,-0.25
120,1,,13,8,220.0,149.0,0,0,-0.25
121,1,,13,8,226.5,153.0,0,0,-0.25
122,1,,14,8,234.5,157.0,0,0,-0.26
123,1,,14,8,241.5,161.0,0,0,-0.26
124,1,,14,8,248.5,165.0,0,0,-0.26
125,1,,14,8,255.5,169.0,0,0,-0.26
126,1,,14,8,262.5,173.0,0,0,-0.26
127,1,,14,8,269.5,177.0,0,0,-0.26
128,1,,14,8,276.5,181.0,0,0,-0.26
129,1,,14,8,283.5,185.0,0,0,-0.26
130,1,,15,8,292.0,189.0,0,0,-0.27
131,1,,15,8,299.5,193.0,0,0,-0.27
132,1,,15,8,307.0,197.0,0,0,-0.27
133,1,,15,8,314.5,201.0,0,0,-0.27
134,1,,15,8,322.0,205.0,0,0,-0.27
135,1,,15,8,329.5,209.0,0,0,-0.27
136,1,,15,8,337.0,213.0,0,0,-0.27
137,1,,15,8,344.5,217.0,0,0,-0.27
138,1,,16,8,353.5,221.0,0,0,-0.28
139,2,,16,8,361.5,225.0,0,0,-0.28
140,2,,16,8,369.5,229.0,0,0,-0.28
141,2,,17,8,379.0,233.0,0,0,-0.29000000000000004
142,2,,18,8,389.0,237.0,0,0,-0.3
143,2,,18,8,398.0,241.0,0,0,-0.3
144,2,,18,8,407.0,245.0,0,0,-0.3
145,2,,18,8,416.0,249.0,0,0,-0.3
146,2,,19,8,426.5,253.0,0,0,-0.31
147,2,,19,8,436.0,257.0,1,0,-0.31
148,2,,19,8,445.5,261.0,2,0,-0.31
149,2,,21,8,458.0,265.0,0,0,-0.32999999999999996
150,2,,23,8,471.5,269.0,0,0,-0.35
151,3,,22,8,408.5,273.0,0,0,-0.33999999999999997
152,3,,22,8,419.5,277.0,0,0,-0.33999999999999997
153,3,,22,8,430.5,281.0,0,0,-0.33999999999999997
154,3,,23,8,443.0,285.0,0,0,-0.35
155,3,,23,8,454.5,289.0,0,0,-0.35
156,3,,23,8,466.0,293.0,0,0,-0.35
157,3,,23,8,477.5,297.0,0,0,-0.35
158,3,,23,8,489.0,301.0,0,0,-0.35
159,3,,23,8,500.5,305.0,2,0,-0.35
160,3,,23,8,512.0,309.0,0,0,-0.35
161,3,,25,8,526.5,313.0,0,0,-0.37
162,3,,25,8,539.0,317.0,0,0,-0.37
163,3,,27,8,554.5,321.0,0,0,-0.39
164,3,,31,8,574.0,325.0,0,0,-0.43
165,3,,32,8,591.0,329.0,0,0,-0.44
166,3,,32,8,607.0,333.0,1,0,-0.44
167,3,,32,8,623.0,337.0,0,0,-0.44
168,3,,32,8,639.0,341.0,0,0,-0.44
169,3,,33,8,656.5,345.0,1,0,-0.45
170,3,,33,8,673.0,349.0,1,0,-0.45
171,3,,34,8,691.0,353.0,0,0,-0.46
172,3,,34,8,708.0,357.0,0,0,-0.46
173,3,,36,8,728.0,361.0,0,0,-0.48
174,3,,37,8,747.5,365.0,0,0,-0.49
175,3,,37,8,766.0,369.0,0,0,-0.49
176,3,,38,8,786.0,373.0,0,0,-0.5
177,3,,38,8,805.0,377.0,0,0,-0.5
178,3,,38,8,824.0,381.0,0,0,-0.5
179,3,,38,8,843.0,385.0,0,0,-0.5
180,3,,38,8,862.0,389.0,1,0,-0.5
181,3,,38,8,881.0,393.0,0,0,-0.5
182,3,,38,8,900.0,397.0,0,0,-0.5
183,3,,40,8,922.0,401.0,0,0,-0.52
184,3,,40,8,942.0,405.0,0,0,-0.52
185,3,,42,8,965.0,409.0,0,0,-0.54
186,3,,44,8,989.0,413.0,0,0,-0.56
187,3,,44,8,1011.0,417.0,0,0,-0.56
188,3,,44,8,1033.0,421.0,0,0,-0.56
189,3,,45,8,1056.5,425.0,0,0,-0.5700000000000001
190,3,,46,8,1080.5,429.0,0,0,-0.5800000000000001
191,3,,46,8,1103.5,433.0,1,0,-0.5800000000000001
192,3,,47,8,1128.0,437.0,0,0,-0.59
193,3,,48,8,1153.0,441.0,0,0,-0.6
194,3,,48,8,1177.0,445.0,0,0,-0.6
195,3,,48,8,1201.0,449.0,0,0,-0.6
196,3,,49,8,1226.5,453.0,0,0,-0.61
197,3,,49,8,1251.0,457.0,1,0,-0.61
198,3,,49,8,1275.5,461.0,0,0,-0.61
199,3,,49,8,1300.0,465.0,0,0,-0.61
200,3,,49,8,1324.5,469.0,0,0,-0.61
201,3,,51,8,1352.0,473.0,0,0,-0.63
202,3,,52,8,1379.0,477.0,0,0,-0.64
203,3,,53,8,1406.5,481.0,0,0,-0.65
204,3,,54,8,1434.5,485.0,0,0,-0.66
205,3,,55,8,1463.0,489.0,0,0,-0.67
206,3,,55,8,1490.5,493.0,0,0,-0.67
207,3,,55,8,1518.0,497.0,1,0,-0.67
208,3,,55,8,1545.5,501.0,0,0,-0.67
