step,phase,action,vehicle_queue,ped_queue,vehicle_wait,ped_wait,veh_thru_step,ped_thru_step,reward
115,1,0,13,8,193.0,137.0,0,0,-0.25
116,1,0,13,8,199.5,141.0,0,0,-0.25
117,1,0,13,8,206.0,145.0,0,0,-0.25
118,1,0,13,8,212.5,149.0,0,0,-0.25
119,1,0,13,8,219.0,153.0,0,0,-0.25
120,1,0,13,8,225.5,157.0,0,0,-0.25
121,1,0,14,8,233.5,161.0,0,0,-0.26
122,1,0,15,8,242.0,165.0,0,0,-0.27
123,1,0,15,8,249.5,169.0,0,0,-0.27
124,1,0,16,8,258.5,173.0,0,0,-0.28
125,1,0,16,8,266.5,177.0,0,0,-0.28
126,1,0,16,8,274.5,181.0,0,0,-0.28
127,1,0,16,8,282.5,185.0,0,0,-0.28
128,1,0,16,8,290.5,189.0,0,0,-0.28
129,1,0,16,8,298.5,193.0,0,0,-0.28
130,1,0,16,8,306.5,197.0,0,0,-0.28
131,1,0,16,8,314.5,201.0,0,0,-0.28
132,1,0,16,8,322.5,205.0,0,0,-0.28
133,1,0,16,8,330.5,209.0,0,0,-0.28
134,1,0,16,8,338.5,213.0,0,0,-0.28
135,1,0,16,8,346.5,217.0,0,0,-0.28
136,1,0,16,8,354.5,221.0,0,0,-0.28
137,1,0,16,8,362.5,225.0,0,0,-0.28
138,1,0,16,8,370.5,229.0,0,0,-0.28
139,2,0,16,8,378.5,233.0,0,0,-0.28
140,2,0,17,8,388.0,237.0,0,0,-0.29000000000000004
141,2,0,18,8,398.0,241.0,0,0,-0.3
142,2,0,18,8,407.0,245.0,0,0,-0.3
143,2,0,19,8,417.5,249.0,0,0,-0.31
144,2,0,20,8,428.5,253.0,0,0,-0.32
145,2,0,20,8,438.5,257.0,0,0,-0.32
146,2,0,20,8,448.5,261.0,0,0,-0.32
147,2,0,20,8,458.5,265.0,0,0,-0.32
148,2,0,20,8,468.5,269.0,1,0,-0.32
149,2,0,22,8,481.5,273.0,0,0,-0.33999999999999997
150,2,0,22,8,492.5,277.0,0,0,-0.33999999999999997
151,3,0,20,8,426.5,281.0,1,0,-0.32
152,3,0,21,8,438.0,285.0,0,0,-0.32999999999999996
153,3,0,22,8,450.0,289.0,0,0,-0.33999999999999997
154,3,0,22,8,461.0,293.0,0,0,-0.33999999999999997
155,3,0,22,8,472.0,297.0,0,0,-0.33999999999999997
156,3,0,22,8,483.0,301.0,0,0,-0.33999999999999997
