step,phase,action,vehicle_queue,ped_queue,vehicle_wait,ped_wait,veh_thru_step,ped_thru_step,reward
274,6,,39,3,1464.0,183.0,0,0,-0.435
275,6,,40,3,1485.0,184.5,0,0,-0.445
276,6,,40,3,1505.0,186.0,0,0,-0.445
277,6,,40,3,1525.0,187.5,0,0,-0.445
278,6,,40,3,1545.0,189.0,0,0,-0.445
279,6,,40,3,1565.0,190.5,0,0,-0.445
280,6,,40,3,1585.0,192.0,0,0,-0.445
281,6,,40,3,1605.0,193.5,0,0,-0.445
282,6,,41,3,1626.5,195.0,0,0,-0.45499999999999996
283,6,,42,4,1648.5,198.0,0,0,-0.48
284,6,,42,4,1669.5,199.5,0,0,-0.48
285,6,,42,4,1690.5,201.5,0,0,-0.48
286,6,,43,5,1713.0,205.0,0,0,-0.505
287,6,,45,6,1737.5,208.5,2,0,-0.54
288,6,,46,4,1761.5,207.5,0,0,-0.52
289,6,,46,4,1784.5,209.5,0,0,-0.52
290,6,,46,5,1807.5,213.0,0,0,-0.535
291,6,,46,4,1830.5,213.5,0,0,-0.52
292,6,,46,6,1853.5,218.5,0,0,-0.55
293,6,,47,6,1878.0,221.5,0,0,-0.5599999999999999
294,6,,47,8,1901.5,227.5,0,0,-0.59
295,6,,47,8,1925.0,231.5,0,0,-0.59
296,6,,48,8,1950.0,235.5,0,0,-0.6
297,6,,48,8,1974.0,239.5,0,0,-0.6
298,6,,48,8,1998.0,243.5,0,0,-0.6
299,6,,50,8,2025.0,247.5,0,0,-0.62
300,6,,50,8,2050.0,251.5,0,0,-0.62
301,6,,50,8,2075.0,255.5,0,0,-0.62
302,6,,50,9,2100.0,261.0,0,0,-0.635
303,6,,51,9,2126.5,265.5,4,0,-0.645
304,6,,51,9,2152.0,270.0,0,0,-0.645
305,6,,51,9,2177.5,274.5,0,0,-0.645
306,6,,52,9,2204.5,279.0,2,0,-0.655
307,6,,52,10,2230.5,285.0,0,0,-0.67
308,6,,52,11,2256.5,291.5,0,0,-0.685
309,6,,52,11,2282.5,297.0,2,0,-0.685
310,6,,52,12,2308.5,304.0,0,0,-0.7
311,6,,53,13,2336.0,311.5,0,0,-0.7250000000000001
312,6,,53,13,2362.5,318.0,2,0,-0.7250000000000001
313,6,,53,13,2389.0,324.5,0,0,-0.7250000000000001
314,6,,53,13,2415.5,331.0,0,0,-0.7250000000000001
315,6,,53,13,2442.0,337.5,2,0,-0.7250000000000001
316,6,,53,13,2468.5,344.0,0,0,-0.7250000000000001
317,6,,53,13,2495.0,350.5,0,0,-0.7250000000000001
318,6,,53,13,2521.5,357.0,0,0,-0.7250000000000001
319,6,,53,13,2548.0,363.5,0,0,-0.7250000000000001
320,6,,54,13,2576.0,370.0,0,0,-0.7350000000000001
321,6,,54,13,2603.0,376.5,2,0,-0.7350000000000001
322,6,,55,13,2631.5,383.0,0,0,-0.7450000000000001
323,6,,55,13,2659.0,389.5,0,0,-0.7450000000000001
324,6,,55,13,2686.5,396.0,5,0,-0.7450000000000001
325,6,,55,13,2714.0,402.5,0,0,-0.7450000000000001
326,6,,55,13,2741.5,409.0,0,0,-0.7450000000000001
327,6,,55,13,2769.0,415.5,3,0,-0.7450000000000001
328,6,,55,13,2796.5,422.0,0,0,-0.7450000000000001
329,6,,55,13,2824.0,428.5,0,0,-0.7450000000000001
330,6,,55,13,2851.5,435.0,1,0,-0.7450000000000001
331,6,,56,13,2880.5,441.5,1,0,-0.7550000000000001
332,6,,56,13,2908.5,448.0,2,0,-0.7550000000000001
333,6,,56,13,2936.5,454.5,0,0,-0.7550000000000001
334,6,,56,13,2964.5,461.0,1,0,-0.7550000000000001
335,6,,57,13,2994.0,467.5,2,0,-0.7649999999999999
336,6,,57,13,3022.5,474.0,1,0,-0.7649999999999999
337,6,,57,13,3051.0,480.5,1,0,-0.7649999999999999
338,6,,58,13,3081.0,487.0,2,0,-0.7749999999999999
339,6,,58,13,3110.0,493.5,0,0,-0.7749999999999999
340,6,,59,13,3140.5,500.0,0,0,-0.7849999999999999
341,6,,59,13,3170.0,506.5,3,0,-0.7849999999999999
