step,phase,action,vehicle_queue,ped_queue,vehicle_wait,ped_wait,veh_thru_step,ped_thru_step,reward
132,1,,13,8,291.5,192.0,0,0,-0.25
133,1,,14,8,299.5,196.0,0,0,-0.26
134,1,,15,8,308.0,200.0,0,0,-0.27
135,1,,15,8,315.5,204.0,0,0,-0.27
136,1,,15,8,323.0,208.0,0,0,-0.27
137,1,,15,8,330.5,212.0,0,0,-0.27
138,1,,15,8,338.0,216.0,0,0,-0.27
139,2,,15,8,345.5,220.0,0,0,-0.27
140,2,,15,8,353.0,224.0,0,0,-0.27
141,2,,16,8,362.0,228.0,0,0,-0.28
142,2,,16,8,370.0,232.0,0,0,-0.28
143,2,,16,8,378.0,236.0,0,0,-0.28
144,2,,16,8,386.0,240.0,0,0,-0.28
145,2,,16,8,394.0,244.0,0,0,-0.28
146,2,,16,8,402.0,248.0,0,0,-0.28
147,2,,16,8,410.0,252.0,0,0,-0.28
148,2,,16,8,418.0,256.0,1,0,-0.28
149,2,,17,8,427.5,260.0,0,0,-0.29000000000000004
150,2,,19,8,439.0,264.0,0,0,-0.31
151,3,,18,8,374.0,268.0,2,0,-0.3
152,3,,17,8,381.0,272.0,0,0,-0.29000000000000004
153,3,,18,8,391.0,276.0,0,0,-0.3
154,3,,18,8,400.0,280.0,0,0,-0.3
155,3,,19,8,410.5,284.0,0,0,-0.31
156,3,,19,8,420.0,288.0,0,0,-0.31
157,3,,19,8,429.5,292.0,0,0,-0.31
158,3,,19,8,439.0,296.0,0,0,-0.31
159,3,,20,8,450.0,300.0,1,0,-0.32
160,3,,21,8,461.5,304.0,0,0,-0.32999999999999996
161,3,,21,8,472.0,308.0,0,0,-0.32999999999999996
162,3,,22,8,484.0,312.0,0,0,-0.33999999999999997
163,3,,22,8,495.0,316.0,0,0,-0.33999999999999997
164,3,,29,8,516.5,320.0,0,0,-0.41
165,3,,29,8,531.0,324.0,1,0,-0.41
166,3,,29,8,545.5,328.0,0,0,-0.41
167,3,,29,8,560.0,332.0,0,0,-0.41
168,3,,30,8,576.0,336.0,0,0,-0.42
169,3,,30,8,591.0,340.0,1,0,-0.42
170,3,,30,8,606.0,344.0,1,0,-0.42
171,3,,28,8,604.5,348.0,0,0,-0.4
172,3,,29,8,616.0,352.0,0,0,-0.41
173,3,,29,8,630.5,356.0,0,0,-0.41
174,3,,32,8,649.5,360.0,0,0,-0.44
175,3,,34,8,668.5,364.0,0,0,-0.46
176,3,,33,8,680.0,368.0,1,0,-0.45
177,3,,33,8,696.5,372.0,0,0,-0.45
178,3,,34,8,714.5,376.0,0,0,-0.46
179,3,,35,8,733.0,380.0,0,0,-0.47
180,3,,35,8,750.5,384.0,1,0,-0.47
181,3,,35,8,768.0,388.0,0,0,-0.47
182,3,,35,8,785.5,392.0,0,0,-0.47
183,3,,37,8,806.0,396.0,0,0,-0.49
184,3,,37,8,824.5,400.0,0,0,-0.49
185,3,,37,8,843.0,404.0,0,0,-0.49
186,3,,40,8,866.0,408.0,0,0,-0.52
187,3,,42,8,889.0,412.0,0,0,-0.54
188,3,,42,8,910.0,416.0,0,0,-0.54
189,3,,42,8,931.0,420.0,0,0,-0.54
190,3,,43,8,953.5,424.0,0,0,-0.55
191,3,,43,8,975.0,428.0,1,0,-0.55
192,3,,43,8,996.5,432.0,0,0,-0.55
193,3,,43,8,1018.0,436.0,0,0,-0.55
194,3,,43,8,1007.0,440.0,0,0,-0.55
195,3,,43,8,1028.5,444.0,0,0,-0.55
196,3,,43,8,1050.0,448.0,0,0,-0.55
197,3,,43,8,1071.5,452.0,1,0,-0.55
198,3,,43,8,1093.0,456.0,0,0,-0.55
199,3,,44,8,1116.0,460.0,0,0,-0.56
200,3,,46,8,1141.0,464.0,0,0,-0.5800000000000001
201,3,,46,8,1164.0,468.0,1,0,-0.5800000000000001
202,3,,47,8,1188.5,472.0,0,0,-0.59
203,3,,47,8,1212.0,476.0,0,0,-0.59
204,3,,47,8,1235.5,480.0,0,0,-0.59
205,3,,49,8,1262.0,484.0,0,0,-0.61
206,3,,49,8,1286.5,488.0,0,0,-0.61
207,3,,49,8,1311.0,492.0,1,0,-0.61
208,3,,49,8,1335.5,496.0,0,0,-0.61
209,3,,50,8,1361.5,500.0,0,0,-0.62
210,3,,50,8,1386.5,504.0,0,0,-0.62
211,4,,51,8,1413.0,508.0,1,0,-0.63
212,4,,52,8,1440.0,512.0,0,0,-0.64
213,4,,53,8,1467.5,516.0,0,0,-0.65
214,4,,54,8,1495.5,520.0,0,0,-0.66
215,4,,54,8,1522.5,524.0,0,0,-0.66
216,4,,55,8,1551.0,528.0,0,0,-0.67
217,4,,55,8,1578.5,532.0,0,0,-0.67
218,4,,55,8,1606.0,536.0,0,0,-0.67
219,4,,56,8,1635.0,540.0,0,0,-0.68
220,4,,57,8,1664.5,544.0,0,0,-0.69
221,4,,57,8,1693.0,548.0,0,0,-0.69
222,4,,57,8,1721.5,552.0,0,0,-0.69
223,5,,52,8,1408.5,556.0,0,0,-0.64
224,5,,48,8,1211.0,560.0,0,0,-0.6
225,5,,46,8,1093.5,564.0,0,0,-0.5800000000000001
226,5,,43,8,994.5,568.0,0,0,-0.55
227,5,,43,7,1016.0,496.0,0,0,-0.535
228,5,,40,7,931.5,499.5,0,0,-0.505
229,5,,38,7,872.0,503.0,0,0,-0.485
230,5,,35,7,861.5,506.5,0,0,-0.45499999999999996
231,5,,34,6,872.0,443.5,2,0,-0.43000000000000005
232,5,,33,6,884.0,446.5,0,0,-0.42000000000000004
233,5,,33,4,900.5,288.0,0,0,-0.39
234,5,,33,3,917.0,210.0,1,0,-0.375
235,5,,34,3,935.0,211.5,0,0,-0.385
236,5,,34,3,952.0,213.0,0,0,-0.385
237,5,,34,3,969.0,214.5,0,0,-0.385
238,5,,34,3,986.0,216.0,0,0,-0.385
239,5,,34,3,1003.0,217.5,0,0,-0.385
240,5,,34,3,1020.0,219.0,0,0,-0.385
241,5,,34,3,1037.0,220.5,0,0,-0.385
242,5,,35,2,1055.5,146.5,0,0,-0.38
243,5,,35,2,1073.0,147.5,0,0,-0.38
244,5,,36,2,1092.0,148.5,0,0,-0.39
245,5,,36,2,1110.0,149.5,0,0,-0.39
246,5,,36,2,1128.0,150.5,0,0,-0.39
247,5,,36,2,1146.0,151.5,0,0,-0.39
248,5,,36,2,1164.0,152.5,0,0,-0.39
249,5,,36,2,1182.0,153.5,0,0,-0.39
250,5,,36,2,1200.0,154.5,0,0,-0.39
251,5,,36,2,1218.0,155.5,0,0,-0.39
252,5,,36,2,1236.0,156.5,1,0,-0.39
253,5,,36,2,1254.0,157.5,1,0,-0.39
254,5,,36,2,1272.0,158.5,0,0,-0.39
255,5,,37,2,1291.5,159.5,0,0,-0.4
256,5,,37,2,1310.0,160.5,1,0,-0.4
257,5,,37,2,1328.5,161.5,0,0,-0.4
258,5,,37,2,1347.0,162.5,0,0,-0.4
259,5,,37,2,1365.5,163.5,0,0,-0.4
260,5,,37,2,1384.0,164.5,0,0,-0.4
261,5,,38,2,1404.0,165.5,0,0,-0.41000000000000003
262,5,,39,2,1424.5,166.5,0,0,-0.42000000000000004
263,5,,39,2,1444.0,167.5,0,0,-0.42000000000000004
264,5,,40,2,1465.0,168.5,0,0,-0.43000000000000005
265,5,,41,2,1486.5,169.5,0,0,-0.43999999999999995
266,5,,41,2,1507.0,170.5,0,0,-0.43999999999999995
267,5,,41,2,1527.5,171.5,0,0,-0.43999999999999995
268,5,,41,2,1548.0,172.5,0,0,-0.43999999999999995
269,5,,41,3,1568.5,175.0,0,0,-0.45499999999999996
270,5,,41,4,1589.0,178.0,0,0,-0.47
271,5,,41,3,1609.5,178.0,0,0,-0.45499999999999996
272,5,,41,3,1630.0,179.5,0,0,-0.45499999999999996
273,6,,39,3,1456.5,181.0,0,0,-0.435
274,6,,38,3,1390.5,182.5,0,0,-0.425
275,6,,39,3,1411.0,184.0,0,0,-0.435
276,6,,39,3,1430.5,185.5,0,0,-0.435
277,6,,39,3,1450.0,187.0,0,0,-0.435
278,6,,39,3,1469.5,188.5,0,0,-0.435
279,6,,39,3,1489.0,190.0,0,0,-0.435
280,6,,39,3,1508.5,191.5,0,0,-0.435
281,6,,39,3,1528.0,193.0,0,0,-0.435
282,6,,39,3,1547.5,194.5,0,0,-0.435
283,6,,39,3,1567.0,196.0,0,0,-0.435
284,6,,39,4,1586.5,199.0,0,0,-0.45
285,6,,40,4,1607.5,201.0,0,0,-0.46
286,6,,40,3,1627.5,200.5,0,0,-0.445
287,6,,42,3,1650.5,202.0,1,0,-0.46499999999999997
288,6,,43,3,1673.0,203.5,0,0,-0.475
289,6,,43,6,1694.5,209.5,0,0,-0.52
290,6,,44,4,1717.5,208.5,0,0,-0.5
291,6,,46,4,1742.5,210.5,0,0,-0.52
292,6,,46,4,1765.5,212.5,0,0,-0.52
293,6,,48,4,1791.5,214.5,0,0,-0.54
294,6,,48,6,1815.5,219.5,0,0,-0.57
295,6,,49,6,1841.0,222.5,0,0,-0.58
296,6,,49,6,1865.5,225.5,0,0,-0.58
297,6,,49,6,1890.0,228.5,0,0,-0.58
298,6,,49,9,1914.5,236.0,0,0,-0.625
299,6,,49,7,1939.0,236.5,0,0,-0.595
300,6,,49,7,1963.5,240.0,0,0,-0.595
301,6,,49,7,1988.0,243.5,0,0,-0.595
302,6,,49,8,2012.5,248.5,0,0,-0.61
303,6,,49,9,2037.0,254.0,3,0,-0.625
304,6,,49,9,2061.5,258.5,0,0,-0.625
305,6,,49,9,2086.0,263.0,0,0,-0.625
306,6,,49,9,2110.5,267.5,2,0,-0.625
307,6,,49,10,2135.0,273.5,0,0,-0.64
308,6,,49,10,2159.5,278.5,0,0,-0.64
309,6,,49,10,2184.0,283.5,1,0,-0.64
310,6,,49,10,2208.5,288.5,0,0,-0.64
311,6,,50,11,2234.5,295.0,0,0,-0.665
312,6,,51,12,2261.0,302.0,1,0,-0.69
313,6,,52,12,2288.0,308.0,1,0,-0.7
314,6,,52,12,2314.0,314.0,0,0,-0.7
315,6,,52,12,2340.0,320.0,1,0,-0.7
316,6,,52,12,2366.0,326.0,1,0,-0.7
317,6,,52,13,2392.0,333.5,0,0,-0.7150000000000001
318,6,,52,13,2418.0,340.0,2,0,-0.7150000000000001
319,6,,52,13,2444.0,346.5,1,0,-0.7150000000000001
320,6,,53,13,2471.5,353.0,0,0,-0.7250000000000001
321,6,,53,13,2498.0,359.5,1,0,-0.7250000000000001
322,6,,53,13,2524.5,366.0,1,0,-0.7250000000000001
323,6,,55,13,2554.0,372.5,0,0,-0.7450000000000001
324,6,,55,13,2581.5,379.0,6,0,-0.7450000000000001
325,6,,55,13,2609.0,385.5,1,0,-0.7450000000000001
326,6,,55,13,2636.5,392.0,1,0,-0.7450000000000001
327,6,,55,13,2664.0,398.5,1,0,-0.7450000000000001
328,6,,55,13,2691.5,405.0,0,0,-0.7450000000000001
329,6,,55,13,2719.0,411.5,2,0,-0.7450000000000001
330,6,,55,13,2746.5,418.0,0,0,-0.7450000000000001
331,6,,55,13,2774.0,424.5,2,0,-0.7450000000000001
332,6,,55,13,2801.5,431.0,2,0,-0.7450000000000001
333,6,,56,13,2830.5,437.5,1,0,-0.7550000000000001
334,6,,57,13,2860.0,444.0,1,0,-0.7649999999999999
335,6,,57,13,2888.5,450.5,2,0,-0.7649999999999999
336,6,,57,13,2917.0,457.0,0,0,-0.7649999999999999
337,6,,57,13,2945.5,463.5,1,0,-0.7649999999999999
338,6,,57,13,2974.0,470.0,2,0,-0.7649999999999999
339,6,,57,13,3002.5,476.5,0,0,-0.7649999999999999
340,6,,57,13,3031.0,483.0,1,0,-0.7649999999999999
341,6,,57,13,3059.5,489.5,0,0,-0.7649999999999999
342,6,,57,13,3088.0,496.0,0,0,-0.7649999999999999
343,6,,58,13,3118.0,502.5,1,0,-0.7749999999999999
344,6,,58,13,3147.0,509.0,1,0,-0.7749999999999999
345,6,,58,13,3176.0,515.5,0,0,-0.7749999999999999
346,6,,58,13,3205.0,522.0,1,0,-0.7749999999999999
347,6,,58,13,3234.0,528.5,0,0,-0.7749999999999999
348,6,,58,13,3263.0,535.0,1,0,-0.7749999999999999
349,6,,59,13,3293.5,541.5,1,0,-0.7849999999999999
350,6,,59,14,3323.0,549.5,0,0,-0.7999999999999999
351,6,,59,13,3352.5,554.5,1,0,-0.7849999999999999
352,6,,59,13,3382.0,561.0,0,0,-0.7849999999999999
353,6,,60,13,3413.0,567.5,0,0,-0.7949999999999999
354,6,,60,14,3443.0,575.5,0,0,-0.8099999999999999
355,6,,61,13,3474.5,580.5,1,0,-0.8049999999999999
356,6,,62,13,3506.5,587.0,1,0,-0.815
357,6,,62,13,3537.5,593.5,0,0,-0.815
358,6,,62,14,3568.5,601.5,1,0,-0.83
359,6,,62,14,3599.5,608.5,1,0,-0.83
360,6,,63,14,3632.0,615.5,0,0,-0.84
361,6,,63,14,3663.5,622.5,1,0,-0.84
362,6,,65,14,3698.0,629.5,1,0,-0.86
363,7,,65,14,3730.5,636.5,1,0,-0.86
364,7,,65,14,3763.0,643.5,0,0,-0.86
365,7,,65,14,3795.5,650.5,1,0,-0.86
366,7,,66,14,3829.5,657.5,0,0,-0.87
367,7,,66,14,3862.5,664.5,1,0,-0.87
368,7,,67,14,3897.0,671.5,0,0,-0.88
369,7,,67,14,3930.5,678.5,0,0,-0.88
370,7,,67,14,3964.0,685.5,0,0,-0.88
371,7,,67,14,3997.5,692.5,0,0,-0.88
372,7,,67,14,4031.0,699.5,0,0,-0.88
373,7,,67,14,4064.5,706.5,0,0,-0.88
374,7,,68,14,4099.5,713.5,0,0,-0.89
375,8,,66,14,3847.0,720.5,0,0,-0.87
376,8,,63,14,3560.5,727.5,0,0,-0.84
377,8,,60,14,3331.0,734.5,0,0,-0.8099999999999999
378,8,,58,14,3226.5,741.5,1,0,-0.7899999999999999
379,8,,59,14,3180.5,748.5,0,0,-0.7999999999999999
380,8,,56,14,3073.5,755.5,0,0,-0.77
381,8,,57,14,3090.0,762.5,0,0,-0.7799999999999999
382,8,,57,14,3045.0,769.5,0,0,-0.7799999999999999
383,8,,58,14,3075.0,776.5,0,0,-0.7899999999999999
384,8,,59,14,3105.5,783.5,0,0,-0.7999999999999999
385,8,,58,14,3063.0,790.5,2,0,-0.7899999999999999
386,8,,59,14,3093.5,797.5,0,0,-0.7999999999999999
387,8,,59,14,3123.0,804.5,0,0,-0.7999999999999999
388,8,,60,14,3154.0,811.5,0,0,-0.8099999999999999
389,8,,61,14,3185.5,818.5,0,0,-0.82
390,8,,62,14,3217.5,825.5,0,0,-0.83
391,8,,63,14,3250.0,832.5,0,0,-0.84
392,8,,65,14,3284.5,839.5,0,0,-0.86
393,8,,65,14,3317.0,846.5,0,0,-0.86
394,8,,67,14,3352.5,853.5,1,0,-0.88
395,8,,67,14,3386.0,860.5,0,0,-0.88
396,8,,67,14,3419.5,867.5,0,0,-0.88
397,8,,67,14,3453.0,874.5,0,0,-0.88
398,8,,67,14,3486.5,881.5,0,0,-0.88
399,8,,67,14,3520.0,888.5,1,0,-0.88
400,8,,67,14,3553.5,895.5,2,0,-0.88
401,8,,66,14,3566.0,902.5,0,0,-0.87
402,8,,65,14,3588.5,909.5,0,0,-0.86
403,8,,66,14,3614.0,916.5,1,0,-0.87
404,8,,65,14,3637.5,923.5,0,0,-0.86
405,8,,65,14,3670.0,930.5,1,0,-0.86
406,8,,64,14,3692.5,937.5,1,0,-0.85
407,8,,63,14,3651.5,944.5,0,0,-0.84
408,8,,63,14,3683.0,951.5,0,0,-0.84
409,8,,64,14,3649.0,958.5,0,0,-0.85
410,8,,63,14,3621.0,965.5,1,0,-0.84
411,8,,63,14,3652.5,972.5,0,0,-0.84
412,8,,63,14,3634.0,979.5,0,0,-0.84
413,8,,64,14,3627.5,986.5,0,0,-0.85
414,8,,65,14,3661.0,993.5,0,0,-0.86
415,8,,64,14,3665.5,1000.5,0,0,-0.85
416,8,,65,14,3699.0,1007.5,0,0,-0.86
417,8,,65,14,3710.0,1014.5,1,0,-0.86
418,8,,65,14,3729.5,1021.5,0,0,-0.86
419,8,,66,14,3763.5,1028.5,0,0,-0.87
420,8,,65,14,3791.5,1035.5,0,0,-0.86
421,8,,66,14,3825.5,1042.5,0,0,-0.87
422,8,,68,14,3861.5,1049.5,0,0,-0.89
423,8,,68,14,3895.5,1056.5,0,0,-0.89
424,8,,71,14,3934.0,1063.5,0,0,-0.9199999999999999
425,8,,71,14,3969.5,1070.5,0,0,-0.9199999999999999
426,8,,72,14,4006.5,1077.5,0,1,-0.9299999999999999
427,8,,72,14,4042.5,1084.5,0,0,-0.9299999999999999
428,8,,74,14,4081.5,1091.5,0,0,-0.95
429,8,,74,14,4118.5,1098.5,0,0,-0.95
430,8,,74,14,4155.5,1105.5,1,0,-0.95
431,8,,75,14,4194.0,1112.5,0,0,-0.96
432,8,,76,14,4233.0,1119.5,0,0,-0.97
433,8,,77,14,4272.5,1126.5,0,0,-0.98
434,8,,78,14,4312.5,1133.5,0,0,-0.99
435,9,,79,14,4353.0,1140.5,0,0,-1.0
436,9,,79,14,4392.5,1147.5,1,0,-1.0
437,9,,80,14,4433.5,1154.5,0,0,-1.01
438,9,,81,14,4475.0,1161.5,0,0,-1.02
439,9,,82,14,4517.0,1168.5,0,0,-1.03
440,9,,82,14,4558.0,1175.5,0,0,-1.03
441,0,,76,10,3761.5,918.0,2,0,-0.91
442,0,,74,10,3397.5,923.0,0,0,-0.89
443,0,,70,10,3061.0,928.0,0,0,-0.85
444,0,,67,9,2737.0,888.5,0,0,-0.805
445,0,,67,9,2679.0,893.0,0,0,-0.805
446,0,,65,8,2466.5,807.5,0,0,-0.77
447,0,,63,8,2205.5,811.5,1,0,-0.75
448,0,,59,8,1964.5,815.5,1,0,-0.71
449,0,,59,5,1994.0,591.0,0,0,-0.6649999999999999
450,0,,55,4,1773.5,514.0,0,0,-0.6100000000000001
451,0,,51,4,1584.0,516.0,0,0,-0.5700000000000001
452,0,,51,4,1609.5,518.0,0,0,-0.5700000000000001
453,0,,47,4,1448.0,520.0,0,0,-0.53
454,0,,43,4,1310.5,522.0,0,0,-0.49
455,0,,44,4,1333.5,524.0,0,0,-0.5
456,0,,40,5,1211.5,527.5,0,0,-0.47500000000000003
457,0,,38,4,1193.5,528.0,0,0,-0.44
458,0,,37,4,1140.0,530.0,1,0,-0.43
459,0,,33,3,1076.5,350.5,0,0,-0.375
460,0,,33,2,1082.5,169.5,1,0,-0.36
461,0,,31,2,1054.5,170.5,0,0,-0.33999999999999997
462,0,,30,2,1036.5,171.5,0,0,-0.32999999999999996
463,0,,30,2,1051.5,172.5,1,0,-0.32999999999999996
464,0,,28,2,1048.5,173.5,2,0,-0.31000000000000005
465,0,,27,2,1057.5,174.5,0,0,-0.30000000000000004
466,0,,27,2,1071.0,175.5,0,1,-0.30000000000000004
467,0,,28,2,1086.0,176.5,0,0,-0.31000000000000005
468,0,,28,2,1100.0,177.5,0,0,-0.31000000000000005
469,0,,28,2,1114.0,178.5,0,0,-0.31000000000000005
470,0,,28,2,1128.0,179.5,0,0,-0.31000000000000005
471,0,,28,2,1142.0,180.5,1,0,-0.31000000000000005
472,0,,29,2,1157.5,181.5,0,0,-0.31999999999999995
473,0,,29,2,1172.0,182.5,0,0,-0.31999999999999995
474,0,,29,2,1186.5,183.5,0,0,-0.31999999999999995
475,0,,31,2,1204.0,184.5,1,1,-0.33999999999999997
476,0,,31,2,1219.5,185.5,0,0,-0.33999999999999997
477,0,,31,2,1235.0,186.5,1,0,-0.33999999999999997
478,0,,31,2,1250.5,187.5,0,0,-0.33999999999999997
479,0,,31,2,1266.0,188.5,1,0,-0.33999999999999997
480,0,,31,2,1281.5,189.5,0,0,-0.33999999999999997
481,0,,31,3,1297.0,192.0,0,0,-0.355
482,0,,31,3,1312.5,193.0,0,0,-0.355
483,0,,31,4,1328.0,195.5,0,0,-0.37
484,0,,31,4,1343.5,197.5,1,0,-0.37
485,0,,31,6,1359.0,202.5,1,0,-0.4
486,0,,31,6,1374.5,205.5,0,0,-0.4
487,0,,32,5,1391.5,205.0,0,0,-0.395
488,0,,32,6,1407.5,209.0,0,0,-0.41000000000000003
489,0,,32,4,1423.5,204.0,1,0,-0.38
490,0,,32,4,1439.5,206.0,0,0,-0.38
491,1,,30,4,1247.5,208.0,0,0,-0.36
492,1,,29,4,1163.0,210.0,0,0,-0.35
493,1,,29,5,1177.5,213.5,0,0,-0.365
494,1,,30,5,1193.5,216.0,0,0,-0.375
495,1,,33,5,1213.0,218.5,0,0,-0.405
496,1,,34,6,1231.0,222.5,0,0,-0.43000000000000005
497,1,,34,6,1248.0,225.5,1,0,-0.43000000000000005
